bookID;title;authors;average_rating;isbn;isbn13;language_code;num_pages;ratings_count;text_reviews_count;Colonne1;publication_date;publisher
1;Gravity's Rainbow;Thomas Pynchon;4,01;0140283382;9,78014E+12;eng;784;762;213;549;1/1/2000;Penguin Books
1;Mason & Dixon;Thomas Pynchon/Christophe Claro/Brice Matthieussent;4,07;0312423209;9,78031E+12;eng;773;8086;602;7484;1/3/2004;Picador USA
1;Vineland;Thomas Pynchon;3,69;0141180633;9,78014E+12;en-US;385;702;69;633;9/1/1997;Penguin Classics
1;Gravity's Rainbow;Thomas Pynchon;4,01;0143039946;9,78014E+12;eng;776;29764;2164;27600;10/31/2006;Penguin Books
1;Slow Learner: Early Stories;Thomas Pynchon;3,5;0316724432;9,78032E+12;eng;193;334;34;300;4/30/1985;Back Bay Books
1;Been Down So Long It Looks Like Up To Me;Richard Fariña/Thomas Pynchon;3,8;0140189300;9,78014E+12;eng;352;2473;220;2253;8/29/1996;Penguin Classics
1;The Year of Magical Thinking;Joan Didion;3,89;140004314X;9,7814E+12;en-US;227;2656;336;2320;10/4/2005;Knopf Publishing Group
1;The White Album;Joan Didion;4,17;0374522219;9,78037E+12;eng;222;11889;738;11151;10/1/1990;Farrar Straus Giroux
1;A Book of Common Prayer;Joan Didion;3,8;0679754865;9,78068E+12;eng;272;2962;255;2707;4/11/1995;Vintage International
1;Where I Was From;Joan Didion;3,86;0679752862;9,78068E+12;eng;240;2842;292;2550;9/14/2004;Vintage
1;Slouching Towards Bethlehem;Joan Didion;4,21;0374521727;9,78037E+12;eng;238;26934;1825;25109;10/1/1990;Farrar Straus Giroux
1;Democracy;Joan Didion;3,81;0679754857;9,78068E+12;en-US;234;2070;169;1901;4/25/1995;Vintage International
1;We Tell Ourselves Stories in Order to Live: Collected Nonfiction;Joan Didion/John Leonard;4,5;0307264874;9,78031E+12;eng;1122;1564;108;1456;10/17/2006;Everyman's Library
1;Play It As It Lays;Joan Didion/David Thomson;3,87;0374529949;9,78037E+12;eng;231;23656;1706;21950;11/15/2005;Farrar  Straus and Giroux
1;The New York Trilogy;Paul Auster/Art Spiegelman/Luc Sante;3,89;0143039830;9,78014E+12;eng;308;43200;1873;41327;3/28/2006;Penguin Classics
1;City of Glass (The New York Trilogy  #1);Paul Auster;3,79;0140097317;9,78014E+12;eng;203;12410;734;11676;4/7/1987;Penguin Books
1;Ghosts (The New York Trilogy  #2);Paul Auster;3,64;014009735X;9,78014E+12;eng;96;3672;195;3477;7/7/1987;Penguin Books
1;The Locked Room (The New York Trilogy  #3);Paul Auster;3,89;0940650762;9,78094E+12;eng;179;2998;164;2834;11/1/1986;Sun and Moon Press
1;Pyramids of Montauk: Explorations in Consciousness;Peter Moon/Preston B. Nichols/Nina Helms;3,89;0963188925;9,78096E+12;eng;256;74;2;72;1/1/1995;Sky Books (NY)
1;The Brooklyn Follies;Paul Auster;3,84;0312426232;9,78031E+12;eng;306;17977;1157;16820;10/17/2006;Picador
1;Moon Palace;Paul Auster;3,94;0140115854;9,78014E+12;eng;320;16099;503;15596;4/1/1990;Penguin Books
1;The Music of Chance;Paul Auster;3,9;0140154078;9,78014E+12;en-US;217;361;36;325;12/1/1991;Penguin Books
1;Travels in the Scriptorium;Paul Auster;3,23;0805081453;9,78081E+12;eng;145;6688;562;6126;1/23/2007;Henry Holt & Company
1;Leviathan;Paul Auster;3,96;0140178139;9,78014E+12;eng;275;11744;443;11301;9/1/1993;Penguin Books
1;The Red Notebook: True Stories;Paul Auster;3,77;0811214982;9,78081E+12;eng;104;2390;120;2270;6/17/2002;New Directions
1;Timbuktu / Leviathan / Moon Palace;Paul Auster;4,38;2742741461;9,78274E+12;fre;1075;21;1;20;11/7/2002;Actes Sud
1;Collapse: How Societies Choose to Fail or Succeed;Jared Diamond;3,93;0143036556;9,78014E+12;eng;608;52522;2780;49742;12/27/2005;Penguin Books Ltd. (London)
1;The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel;Stephen Leeb/Glen C. Strathy;3,4;0446579785;9,78045E+12;en-US;211;213;26;187;2/1/2006;Business Plus
1;Collapse of Complex Societies;Joseph A. Tainter;4,15;052138673X;9,78052E+12;eng;262;719;86;633;3/29/1990;Cambridge University Press
1;Bowling Alone: The Collapse and Revival of American Community;Robert D. Putnam;3,8;0743203046;9,78074E+12;eng;544;4762;512;4250;8/7/2001;Simon  Schuster
1;The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom;Philip K. Howard;3,91;034543871X;9,78035E+12;eng;272;62;4;58;1/29/2002;Ballantine Books
1;Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America;Joy Harjo/Gloria Bird/Beth Cuthand/Valerie Martinez/Patricia Blanco;4,39;0393318281;9,78039E+12;eng;576;278;20;258;9/17/1998;W. W. Norton  Company
1;My Inventions;Nikola Tesla;4,01;1599869942;9,7816E+12;eng;88;2862;262;2600;5/17/2006;Filiquarian Publishing  LLC.
1;Wizard: The Life and Times of Nikola Tesla: Biography of a Genius;Marc J.  Seifer/William H. Terbo;3,78;0806519606;9,78081E+12;eng;542;2829;334;2495;2/1/2001;Citadel
1;Nikola Tesla: A Spark of Genius;Carol Dommermuth-Costa;3,93;0822549204;9,78082E+12;eng;144;105;5;100;10/1/1994;Lerner Publications
1;Tesla Papers;Nikola Tesla/David Hatcher Childress;4,13;0932813860;9,78093E+12;eng;100;102;2;100;12/1/2000;Adventures Unlimited Press
1;Boys of Summer;Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye;3,77;0373792689;9,78037E+12;eng;249;478;12;466;6/27/2006;Harlequin Blaze
1;Programming Ruby: The Pragmatic Programmers' Guide;Dave Thomas/Chad Fowler/Andy Hunt;4,03;0974514055;9,78097E+12;en-US;828;1577;49;1528;10/11/2004;Pragmatic Bookshelf
1;Golding's Lord of the Flies (Cliffs Notes);Maureen Kelly/CliffsNotes/William Golding;3,95;0764585975;9,78076E+12;eng;112;73;8;65;6/13/2000;Cliffs Notes
1;Lord of the Flies;William Golding;3,68;0307281701;9,78031E+12;eng;6;408;96;312;10/11/2005;Listening Library (Audio)
1;A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War;Victor Davis Hanson;4,11;0812969707;9,78081E+12;eng;397;1693;100;1593;9/12/2006;Random House
1;We Were Not Like Other People;Ephraim Sevela/Antonina W. Bouis;4,14;0060255080;9,78006E+12;eng;216;1;0;1;1/1/1989;HarperCollins Publishers
1;The Lovely Bones;Alice Sebold;3,81;0330485385;9,78033E+12;en-GB;328;6485;966;5519;6/1/2003;Picador
1;The Lovely Bones;Alice Sebold;3,81;159413023X;9,78159E+12;en-US;532;367;73;294;4/1/2004;Large Print Press
1;Lovely in Her Bones (Elizabeth MacPherson  #2);Sharyn McCrumb;3,8;0345360354;9,78035E+12;eng;224;1371;43;1328;5/13/1990;Ballantine Books
1;The Zen of CSS Design: Visual Enlightenment for the Web;Dave Shea/Molly E. Holzschlag;3,98;0321303474;7,85342E+11;en-US;296;793;28;765;2/17/2005;Peachpit Press
1;HTML  XHTML  and CSS (Visual Quickstart Guide);Elizabeth Castro;3,8;0321430840;9,78032E+12;en-US;456;549;42;507;8/1/2006;Peachpit Press
1;1000 Record Covers;Michael Ochs/Patrick Javault/Ulrike Wasel;3,85;3822840858;9,78382E+12;mul;575;288;31;257;5/15/2005;Taschen
1;Killing Yourself to Live: 85% of a True Story;Chuck Klosterman;3,81;0743264460;9,78074E+12;eng;245;26381;1109;25272;6/13/2006;Scribner
1;Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto;Chuck Klosterman;3,73;0743236017;9,78074E+12;eng;272;62089;3324;58765;7/2/2004;Scribner
1;Vice (V  #8);Jane Feather;3,51;0553572490;9,78055E+12;eng;419;474;19;455;5/2/1996;Bantam
1;Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1);Robert M. Pirsig;3,77;0060589469;9,78006E+12;eng;540;166046;6446;159600;4/25/2006;HarperTorch
1;Once Upon a Cool Motorcycle Dude;Kevin O'Malley/Carol Heyer/Scott Goto;4,08;0802789471;9,7808E+12;eng;32;1773;274;1499;4/1/2005;Walker & Company
1;Guidebook to Zen and the Art of Motorcycle Maintenance;Ronald L. DiSanto/Thomas J. Steele;3,72;0688060692;9,78069E+12;en-GB;408;286;10;276;11/19/1990;William Morrow Paperbacks
1;Motorcycle Basics Techbook;John Harold Haynes;3,85;185960515X;9,78186E+12;eng;222;40;2;38;7/5/2002;Haynes Manuals N. America  Inc.
1;LOGO Lounge: 2 000 International Identities by Leading Designers;Catharine M. Fishel/Bill Gardner;3,93;1592530877;9,78159E+12;eng;191;27;0;27;9/1/2004;Rockport Publishers
1;The Death of Ivan Ilych And Other Stories;Leo Tolstoy/Hugh McLean;4,11;0451528808;9,78045E+12;eng;304;7300;266;7034;4/1/2003;Signet Classics
1;War and Peace;Leo Tolstoy/Henry Gifford/Aylmer Maude/Louise Maude;4,11;0192833987;9,78019E+12;eng;1392;211671;6245;205426;6/25/1998;Oxford University Press
1;The Kingdom of God Is Within You;Leo Tolstoy/Constance Garnett;4,13;0486451380;9,78049E+12;eng;352;2403;210;2193;9/8/2006;Dover Publications
1;Atlas Shrugged;Ayn Rand/Leonard Peikoff;3,69;0452011876;9,78045E+12;eng;1168;322483;14702;307781;8/1/1999;Plume
1;For the New Intellectual: The Philosophy of Ayn Rand;Ayn Rand;3,68;0451163087;9,78045E+12;eng;224;2750;108;2642;12/1/1963;Signet Book
1;The Fountainhead;Ayn Rand;3,87;0452286751;9,78045E+12;en-US;752;1886;229;1657;4/26/2005;Dutton
1;The Virtue of Selfishness: A New Concept of Egoism;Ayn Rand/Nathaniel Branden;3,51;0451163931;9,78045E+12;eng;176;11462;467;10995;11/1/1964;Signet
1;Anthem;Ayn Rand;3,63;0452281253;9,78045E+12;eng;105;110952;7277;103675;12/1/1999;NAL
1;We the Living;Ayn Rand/Leonard Peikoff;3,91;0451187849;9,78045E+12;eng;464;23199;1086;22113;1/1/1996;Signet
1;Capitalism: The Unknown Ideal;Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen;3,88;0451147952;9,78045E+12;eng;340;3501;153;3348;7/15/1986;Signet
1;Letters of Ayn Rand;Ayn Rand/Michael S. Berliner/Leonard Peikoff;3,96;0452274044;9,78045E+12;eng;681;18;2;16;2/1/1997;NAL
1;Sailing for Dummies;J.J. Isler/Peter Isler;3,95;0471791431;9,78047E+12;eng;416;150;7;143;6/1/2006;For Dummies
1;Sailing from Byzantium: How a Lost Empire Shaped the World;Colin  Wells;3,88;0553803816;9,78055E+12;eng;368;646;83;563;7/25/2006;Delacorte Press
1;Sailing Alone Around the Room: New and Selected Poems;Billy Collins;4,23;0375755195;9,78038E+12;eng;192;12180;630;11550;9/17/2002;Random House Trade Paperbacks
1;The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories;Christopher Caswell;3,62;1592283195;9,78159E+12;eng;286;51;5;46;4/1/2004;Lyons Press
1;"Natural Cures ""They"" Don't Want You to Know about";Kevin Trudeau;3,09;0975599518;9,78098E+12;en-US;571;1601;284;1317;1/1/2004;Alliance Publishing
1;The Natural;Bernard Malamud/Kevin Baker;3,63;0374502005;9,78037E+12;eng;231;8854;672;8182;7/7/2003;Farrar Straus Giroux
1;Digging to America;Anne Tyler;3,55;0307263940;9,78031E+12;eng;277;17155;1841;15314;5/2/2006;Alfred A. Knopf
1;Rereading America: Cultural Contexts for Critical Thinking and Writing;Gary Colombo/Bonnie Lisle;3,77;0312405545;9,78031E+12;eng;826;44;3;41;1/21/2004;Bedford Books
1;Modern Latin America;Thomas E. Skidmore/Peter H. Smith;3,59;019517013X;9,7802E+12;en-US;528;234;11;223;10/7/2004;Oxford University Press  USA
1;The Plot Against America;Philip Roth;3,77;1400079497;9,7814E+12;eng;391;33321;2925;30396;9/27/2005;Vintage International
1;Naked Pictures of Famous People;Jon   Stewart;3,59;0688171621;9,78069E+12;en-GB;164;8703;417;8286;9/22/1999;Dey Street Books
1;Collected Stories;Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein;4,19;0060932686;9,78006E+12;eng;352;6375;179;6196;5/13/2008;Harper Perennial Modern Classics
1;Crónica de una muerte anunciada;Gabriel García Márquez;3,97;1400034957;9,7814E+12;spa;118;7888;411;7477;10/14/2003;Vintage Espanol
1;Cien años de soledad;Gabriel García Márquez;4,07;0307350428;9,78031E+12;spa;496;130;5;125;2/7/2006;Plaza y Janes
1;Del amor y otros demonios;Gabriel García Márquez;3,98;0307350444;9,78031E+12;spa;176;4508;278;4230;2/7/2006;Plaza y Janes
1;Living to Tell the Tale;Gabriel García Márquez/Edith Grossman;3,99;140003454X;9,7814E+12;eng;533;397;47;350;10/12/2004;Vintage
1;Memoria de mis putas tristes;Gabriel García Márquez;3,6;1400095808;9,7814E+12;spa;112;5856;377;5479;10/19/2004;Vintage Espanol
1;The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory;Brian Greene;4,07;0375708111;9,78038E+12;eng;425;32569;1058;31511;9/2/2004;Vintage Books USA
1;Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman;Upasika Kee Nanayon/Thanissaro Bhikkhu;4,29;086171492X;9,78086E+12;eng;288;37;6;31;5/15/2005;Wisdom Publications
1;The Mini Rough Guide to London;Rob Humphreys/Beth Chaplin/Rebecca Morrill;3,75;184353584X;9,78184E+12;eng;363;1;0;1;4/1/2006;Rough Guides
1;Best of London (Lonely Planet Best Of);Lonely Planet/Sarah Johnstone/Steve Fallon;3,83;1740594770;9,78174E+12;eng;128;11;0;11;9/1/2004;Lonely Planet
1;Lonely Planet Londres;Lonely Planet/Sarah Johnstone/Tom Masters;4,03;8408064762;9,78841E+12;spa;480;0;0;0;5/1/2006;Geoplaneta
1;Out to Eat London 2002 (Lonely Planet Out to Eat);Lonely Planet/Mark Honan;0;1740592050;9,78174E+12;eng;295;0;0;0;9/1/2001;Lonely Planet
1;Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager;H.G. Bissinger;3,88;0618710531;9,78062E+12;eng;287;6870;237;6633;4/4/2006;Mariner Books
1;Cryptonomicon;Neal Stephenson;4,25;0060512806;9,78006E+12;eng;1139;83184;4249;78935;11/1/2002;Avon
1;Le Réseau Kinakuta (Cryptonomicon  #2);Neal Stephenson;4,1;2228894168;9,78223E+12;fre;418;5;0;5;3/31/2001;Payot
1;The Confusion (The Baroque Cycle  #2);Neal Stephenson;4,26;0060733357;9,78006E+12;en-US;815;19320;565;18755;6/14/2005;William Morrow Paperbacks
1;Quicksilver (The Baroque Cycle  #1);Neal Stephenson;3,93;0060593083;9,78006E+12;eng;927;30872;1735;29137;9/21/2004;HarperCollins Perennial
1;The Cobweb;Neal Stephenson/J. Frederick George;3,61;0553383442;9,78055E+12;eng;448;2465;137;2328;5/31/2005;Spectra Books
1;The Big U;Neal Stephenson;3,25;0380816032;9,78038E+12;en-US;308;4657;223;4434;2/6/2001;William Morrow Paperbacks
1;The Diamond Age: Or  A Young Lady's Illustrated Primer;Neal Stephenson/Pedro Jorge Romero;4,19;0553380966;9,78055E+12;eng;499;71042;2767;68275;5/2/2000;Spectra
1;Interface;Neal Stephenson/George F. Jewsbury/Stephen  Bury;3,68;0553383434;9,78055E+12;eng;640;4731;270;4461;5/31/2005;Spectra
1;Odalisque (The Baroque Cycle  Vol. 1  Book 3);Neal Stephenson;4,2;0060833181;9,78006E+12;en-US;464;1567;65;1502;3/28/2006;HarperTorch
1;Snow Crash;Neal Stephenson/Guy Abadia;4,03;0553380958;9,78055E+12;eng;438;188100;6612;181488;8/2/2000;Bantam Books
1;Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame;Dan Harrington/Bill Robertie;4,16;1880685353;9,78188E+12;eng;450;1474;30;1444;6/1/2005;Two Plus Two Publishing LLC
1;Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play;Dan Harrington/Bill Robertie;4,24;1880685337;9,78188E+12;eng;381;1929;72;1857;12/1/2004;Two Plus Two Publishing LLC
1;The Design of Everyday Things;Donald A. Norman;4,17;0465067107;9,78047E+12;eng;240;18602;1379;17223;9/19/2002;Basic Books
1;Emotional Design: Why We Love (or Hate) Everyday Things;Donald A. Norman;3,95;0465051367;9,78047E+12;eng;272;3702;149;3553;5/11/2005;Basic Books
1;The Psychology of Everyday Things;Donald A. Norman;4,17;0465067093;9,78047E+12;eng;257;265;31;234;6/13/1988;Basic Books
1;No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson;Alex C. Jones/Diane M. Hanson/Stephen K. Ray;4,27;0898709199;9,7809E+12;en-GB;259;51;7;44;4/30/2006;Ignatius Press
1;The Alchemist;Paulo Coelho/Alan R. Clarke/James Noel Smith;3,86;0060887966;9,78006E+12;eng;192;920;76;844;5/2/2006;HarperOne
1;The Alchemist;Paulo Coelho/Alan R. Clarke/Özdemir ?nce;3,86;0061122416;9,78006E+12;eng;197;1631221;55843;1575378;5/1/1993;HarperCollins
1;Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9);Hiromu Arakawa/Akira Watanabe;4,57;142150460X;9,78142E+12;eng;192;9013;153;8860;9/19/2006;VIZ Media LLC
1;Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3);Hiromu Arakawa/Akira Watanabe;4,56;1591169259;9,78159E+12;eng;192;16666;299;16367;9/13/2005;VIZ Media LLC
1;Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8);Hiromu Arakawa/Akira Watanabe;4,57;1421504596;9,78142E+12;eng;192;11451;161;11290;7/18/2006;VIZ Media LLC
1;Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1);Hiromu Arakawa/Akira Watanabe;4,5;1591169208;9,78159E+12;eng;192;111091;1427;109664;5/3/2005;VIZ Media LLC
1;Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4);Hiromu Arakawa/Akira Watanabe;4,55;1591169291;9,78159E+12;eng;200;10752;294;10458;11/8/2005;VIZ Media LLC
1;The Illustrated Alchemist: A Fable about Following Your Dream;Paulo Coelho/Alan R. Clarke/Mœbius;3,86;006019250X;9,78006E+12;en-US;198;251;32;219;11/1/1998;HarperCollins Publishers
1;Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2);Hiromu Arakawa/Akira Watanabe;4,52;1591169232;9,78159E+12;eng;192;14923;419;14504;7/5/2005;VIZ Media LLC
1;Pompeii;Robert   Harris;3,82;0812974611;9,78081E+12;eng;274;26922;1726;25196;11/8/2005;Random House Trade Paperbacks
1;The Last Days of Pompeii;Edward Bulwer-Lytton/John Gregory Betancourt;3,6;158715739X;9,78159E+12;eng;360;1156;68;1088;12/3/2002;Borgo Press
1;Of Mice and Men;John Steinbeck;3,87;0142000671;9,78014E+12;eng;103;1755253;25554;1729699;1/8/2002;Penguin Books
1;The Game: Penetrating the Secret Society of Pickup Artists;Neil Strauss;3,74;0060554738;9,78006E+12;en-US;464;20529;1592;18937;9/6/2005;It Books
1;The Westing Game;Ellen Raskin;4,02;014240120X;9,78014E+12;eng;182;142121;8782;133339;4/12/2004;Puffin
1;The Egypt Game;Zilpha Keatley Snyder;3,83;0808553038;9,78081E+12;eng;215;30231;1130;29101;7/7/2009;Turtleback Books
1;Memoirs of a Geisha;Arthur Golden;4,11;1400096898;9,7814E+12;eng;503;280309;3703;276606;11/22/2005;Vintage Books USA
1;Memoirs of a Geisha;Arthur Golden;4,11;0739326228;9,78074E+12;eng;434;1301083;19296;1281787;11/15/2005;Random House Large Print Publishing
1;Memoirs of a Geisha;Arthur Golden;4,11;0099498189;9,7801E+12;en-US;497;2122;256;1866;12/1/2005;Vintage
1;Memoirs of a Geisha: A Portrait of the Film;David        James/Peggy Mulloy/Rob Marshall/Arthur Golden;4,08;1557046832;9,78156E+12;eng;144;145;8;137;10/20/2005;Newmarket Press
1;Memoirs of a Geisha;Arthur Golden;4,11;0099771519;9,7801E+12;eng;497;4189;462;3727;6/4/1998;Vintage
1;Geisha of Gion;Mineko Iwasaki/Rande Brown;3,93;074343059X;9,78074E+12;eng;334;1556;158;1398;5/6/2003;Pocket Books
1;Love As A Foreign Language #5;J. Torres/Eric  Kim;3,44;1932664394;9,78193E+12;eng;58;9;2;7;2/1/2006;Oni Press
1;Jungle Love;Margaret Johnson/Philip Prowse;3,41;0521750849;9,78052E+12;eng;95;59;7;52;8/1/2002;Cambridge University Press
1;The 5 Love Languages / The 5 Love Languages Journal;Gary Chapman;4,7;0802415318;9,7808E+12;eng;0;22;4;18;1/1/2005;Moody Publishers
1;Angels & Demons (Robert Langdon  #1);Dan Brown;3,89;1416524797;9,78142E+12;eng;736;2418736;21303;2397433;4/1/2006;Pocket Books
1;Ángeles y demonios (Robert Langdon  #1);Dan Brown;3,89;849561877X;9,7885E+12;spa;508;196;20;176;12/1/2005;Umbriel
1;Angeles & Demonios;Dan Brown/Raúl Amundaray;3,89;0972859896;9,78097E+12;spa;18;65;7;58;12/1/2005;FonoLibro
1;The Da Vinci Code (Robert Langdon  #2);Dan Brown;3,84;0307277674;9,78031E+12;eng;489;1679706;35877;1643829;3/28/2006;Anchor
1;The Da Vinci Code;Dan Brown;3,84;076792603X;9,78077E+12;eng;467;1120;105;1015;3/28/2006;Broadway Books
1;Da Vinci Code (Robert Langdon  #2);Dan Brown/Daniel Roche;3,84;2266144340;9,78227E+12;fre;744;377;16;361;5/3/2005;Pocket
1;Deception Point;Dan Brown;3,71;1416524800;9,78142E+12;eng;736;4919;410;4509;4/1/2006;Pocket Books
1;Deception Point;Dan Brown;3,71;0552151769;9,78055E+12;eng;585;3353;183;3170;5/1/2004;Corgi Books
1;Deception Point;Dan Brown;3,71;0593055071;9,78059E+12;eng;448;61;4;57;8/1/2005;Bantam Press
1;A Killing Rain (Louis Kincaid  #6);P.J. Parrish;4,04;078601606X;9,78079E+12;eng;383;456;41;415;2/1/2005;Pinnacle
1;The Millionaire Next Door: The Surprising Secrets of America's Wealthy;Thomas J. Stanley/William D. Danko;4,03;0671015206;9,78067E+12;eng;258;61760;2600;59160;10/1/1998;Gallery Books
1;Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century;Napoleon Hill;4,18;1585424331;9,78159E+12;eng;320;88897;2334;86563;9/1/2005;Tarcherperigee
1;Think and Grow Rich;Napoleon Hill;4,18;1932429239;9,78193E+12;eng;368;48;9;39;8/7/2004;High Roads Media
1;Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series);Mike   Mason;3,58;0977616657;9,78098E+12;eng;256;173;14;159;6/7/2006;Pragmatic Bookshelf
1;Read My Lips: Sexual Subversion and the End of Gender;Riki Anne Wilchins;3,95;1563410907;9,78156E+12;en-US;288;253;17;236;6/1/2005;Firebrand Books
1;Trump: The Art of the Deal;Donald J. Trump/Tony Schwartz;3,66;0345479173;9,78035E+12;en-US;384;12748;948;11800;12/28/2004;Ballantine Books
1;The Richest Man in Babylon;George S. Clason;4,26;0451205367;9,78045E+12;eng;194;76451;3400;73051;2/1/2008;Berkley Books
1;The Richest Man in Babylon;George S. Clason;4,26;1419349996;9,78142E+12;eng;4;86;15;71;6/17/2005;Recorded Books  Inc.
1;Shibumi;Trevanian/Gisela Stege;4,21;1400098033;9,7814E+12;eng;480;9498;637;8861;5/10/2005;Broadway Books
1;1776;David McCullough;4,07;0743226720;9,78074E+12;eng;386;166916;6243;160673;7/4/2006;Simon  Schuster
1;1776;Peter  Stone/Sherman Edwards;4,22;0140481397;9,78014E+12;eng;192;1299;30;1269;11/18/1976;Penguin Books
